"","HHID","ProvinceCode","HIndivNo","Region","Total_Exp_Month","Total_Exp_Month_nondurable","Size","EqSizeRevOECD","Weight","Decile","HSex","HEduLevel","HEduYears","HActivityState","Benzin_Exp","Transportation_Exp","Other_Exp","Benzin_Exp_Add","Mehr98","Yaraneh2","Yaraneh","BenzinP1","TransportationP1","Other_ExpP1","BenzinP2","TransportationP2","Other_ExpP2","BenzinShare","TransportationShare","Other_ExpShare","CV","Loss","Loss_Amount","taxicode","Win_Amount","Win_Share"
"332","21109522508",11,1,"Rural",6830777.33333333,6673000,6,3.7,369,1,"Male","Secondary",8,"Employed",0,2e+05,6630777.33333333,0,185.2,2050000,2050000,0,270364.96350365,8963649.35863747,0,300105.109489051,11652744.1662287,0,0.0292792445486439,0.970720755451356,-2008246.97448362,0,NA,0,41753.0255163827,0.00611248522369967
"333","21109522511",11,1,"Rural",3017398,2855000,2,1.7,369,1,"Male","Illiterate",0,"Income without Work",0,0,3017398,0,185.2,1030000,1030000,0,0,4078993.50072993,0,0,5302691.55094891,0,0,1,-905219.4,0,NA,0,124780.6,0.0413537093880223
"334","21109522514",11,1,"Rural",963699,950000,1,1,369,1,"Female","Illiterate",0,"Income without Work",0,0,963699,0,185.2,550000,550000,0,0,1302752.22481752,0,0,1693577.89226277,0,0,1,-289109.7,0,NA,0,260890.3,0.27071762033581
"335","21109522617",11,1,"Rural",5827995,5715000,5,3.6,369,1,"Female","Illiterate",0,"Housekeeper",0,250000,5577995,0,185.2,2050000,2050000,0,337956.204379562,7540472.0729927,0,375131.386861314,9802613.69489051,0,0.0428963991904592,0.957103600809541,-1697220.75156163,0,NA,0,352779.248438373,0.0605318378684904
"336","21110523605",11,1,"Rural",6678064.66666667,5659000,6,4.1,488,1,"Female","Illiterate",0,"Income without Work",0,2e+05,6478064.66666667,0,185.2,2050000,2050000,0,270364.96350365,8757208.58588808,0,300105.109489051,11384371.1616545,0,0.0299487965425512,0.970051203457449,-1962435.34074425,0,NA,0,87564.6592557526,0.0131122808218418
"337","21110523614",11,1,"Rural",2888379.33333333,2839000,4,2.7,488,1,"Male","Primary",5,"Income without Work",0,2e+05,2688379.33333333,0,185.2,1720000,1720000,0,270364.96350365,3634217.90170316,0,300105.109489051,4724483.27221411,0,0.0692429826276281,0.930757017372372,-825656.605624285,0,NA,0,894343.394375715,0.309635020599458
"338","21111523702",11,1,"Rural",5927796,5728000,4,2.7,437,2,"Male","Primary",5,"Employed",0,350000,5577796,0,185.2,1720000,1720000,0,473138.686131387,7540203.05985401,0,525183.941605839,9802263.97781022,0,0.0590438672315984,0.940956132768402,-1706781.17269348,0,NA,0,13218.8273065225,0.00222997338412498
"339","21111523805",11,1,"Rural",5335995,4730000,5,3.2,437,1,"Male","Secondary",8,"Income without Work",1e+05,0,5235995,0,185.2,2050000,2050000,1e+05,0,7078147.98540146,150000,0,9201592.3810219,0.0187406472457339,0,0.981259352754266,-1619426.57691975,0,NA,0,430573.423080251,0.0806922463533513
"340","21111523905",11,1,"Rural",2792064.66666667,2573000,2,1.7,437,1,"Female","Illiterate",0,"Income without Work",0,150000,2642064.66666667,0,185.2,1030000,1030000,0,202773.722627737,3571608.58588808,0,225078.832116788,4643091.1616545,0,0.0537236840502978,0.946276315949702,-806938.972127474,0,NA,0,223061.027872526,0.0798910679023885
"341","21111523908",11,1,"Rural",4501661.66666667,4454000,5,3.4,437,1,"Male","Primary",5,"Employed",0,3e+05,4201661.66666667,0,185.2,2050000,2050000,0,405547.445255474,5679910.51581508,0,450157.664233577,7383883.67055961,0,0.0666420584695207,0.933357941530479,-1289200.13676377,0,NA,0,760799.863236235,0.169004229897975
"342","21111523911",11,1,"Rural",4088828.33333333,3939500,5,3.2,437,1,"Male","Secondary",12,"Employed",0,250000,3838828.33333333,0,185.2,2050000,2050000,0,337956.204379562,5189423.41119221,0,375131.386861314,6746250.43454988,0,0.0611422098506622,0.938857790149338,-1175544.36807247,0,NA,0,874455.631927529,0.213864599009626
"343","21111523914",11,1,"Rural",3529731.33333333,3504000,2,1.7,437,1,"Female","Primary",5,"Housekeeper",0,150000,3379731.33333333,0,185.2,1030000,1030000,0,202773.722627737,4568804.69294404,0,225078.832116788,5939446.10082725,0,0.0424961522095072,0.957503847790493,-1028211.78105801,0,NA,0,1788.21894198726,0.000506616162284096
"344","21111524117",11,1,"Rural",4708064.66666667,4184000,3,2.2,437,1,"Male","University",14,"Employed",0,250000,4458064.66666667,0,185.2,1380000,1380000,0,337956.204379562,6026522.45450122,0,375131.386861314,7834479.19085158,0,0.0531003751435303,0.94689962485647,-1361282.8390457,0,NA,0,18717.1609542961,0.00397555307317985
"345","21111524217",11,1,"Rural",5566245,5450000,5,3.4,437,1,"Male","Secondary",8,"Employed",0,3e+05,5266245,0,185.2,2050000,2050000,0,405547.445255474,7119040.68613139,0,450157.664233577,9254752.8919708,0,0.0538962981327628,0.946103701867237,-1608513.47983411,0,NA,0,441486.520165893,0.0793149637081898
"346","21112524302",11,1,"Rural",3706328.33333333,3612000,5,3.4,404,1,"Male","Illiterate",0,"Employed",0,160000,3546328.33333333,0,185.2,2050000,2050000,0,216291.97080292,4794014.65206813,0,240084.087591241,6232219.04768857,0,0.0431694079990215,0.956830592000979,-1079145.44663339,0,NA,0,970854.55336661,0.261945102012444
"347","21112524305",11,1,"Rural",2993833.33333333,2090500,4,2.9,404,1,"Female","Illiterate",0,"Income without Work",0,80000,2913833.33333333,0,185.2,1720000,1720000,0,108145.98540146,3938992.21411192,0,120042.04379562,5120689.8783455,0,0.0267215943884652,0.973278405611535,-881752.199234525,0,NA,0,838247.800765475,0.279991471613475
"348","21112524308",11,1,"Rural",2140129.33333333,2082000,4,2.7,404,1,"Male","Illiterate",0,"Employed",0,120000,2020129.33333333,0,185.2,1720000,1720000,0,162218.97810219,2730860.96739659,0,180063.065693431,3550119.25761557,0,0.0560713776176767,0.943928622382323,-617499.003007308,0,NA,0,1102500.99699269,0.515156247718685
"349","21112524311",11,1,"Rural",874000,654000,1,1,404,1,"Female","Illiterate",0,"Income without Work",0,0,874000,0,185.2,550000,550000,0,0,1181494.89051095,0,0,1535943.35766423,0,0,1,-262200,0,NA,0,287800,0.32929061784897
"350","21112524314",11,1,"Rural",3126583.33333333,2428500,3,2,404,1,"Female","Illiterate",0,"Income without Work",0,80000,3046583.33333333,0,185.2,1380000,1380000,0,108145.98540146,4118446.95863747,0,120042.04379562,5353981.04622871,0,0.0255870359018097,0.97441296409819,-921575.730404666,0,NA,0,458424.269595334,0.146621478054959
"351","21112524402",11,1,"Rural",3291166.66666667,2309500,2,1.7,404,1,"Female","Illiterate",0,"Income without Work",0,120000,3171166.66666667,0,185.2,1030000,1030000,0,162218.97810219,4286861.80048662,0,180063.065693431,5572920.3406326,0,0.0364612346179166,0.963538765382083,-962772.201826905,0,NA,0,67227.7981730952,0.0204267376836264
"352","21112524408",11,1,"Rural",2846666.66666667,2185000,3,2.2,404,1,"Male","University",14,"Unemployed",0,340000,2506666.66666667,0,185.2,1380000,1380000,0,459620.437956204,3388574.20924574,0,510178.686131387,4405146.47201946,0,0.11943793911007,0.88056206088993,-784816.975813962,0,NA,0,595183.024186038,0.209080687653175
"353","21112524411",11,1,"Rural",3186129.33333333,3128000,4,2.7,404,1,"Male","University",18,"Income without Work",0,280000,2906129.33333333,0,185.2,1720000,1720000,0,378510.948905109,3928577.75571776,0,420147.153284672,5107151.08243309,0,0.0878809272023693,0.912119072797631,-898722.715423061,0,NA,0,821277.284576939,0.257766461638805
"354","21112524417",11,1,"Rural",5305796,5228500,4,2.7,404,1,"Male","Primary",5,"Employed",0,160000,5145796,0,185.2,1720000,1720000,0,216291.97080292,6956214.73868613,0,240084.087591241,9043079.16029197,0,0.0301557014253846,0.969844298574615,-1558952.08810478,0,NA,0,161047.911895217,0.0303532046643363
"355","21112524505",11,1,"Rural",1812032.33333333,1797500,1,1,404,1,"Female","Illiterate",0,"Housekeeper",0,0,1812032.33333333,0,185.2,550000,550000,0,0,2449550.2783455,0,0,3184415.36184915,0,0,1,-543609.7,0,NA,0,6390.29999999993,0.0035265927006085
"356","21112524511",11,1,"Rural",4985745,4894500,5,3.2,404,1,"Male","Secondary",11,"Unemployed",0,0,4985745,0,185.2,2050000,2050000,0,0,6739853.82481752,0,0,8761809.97226278,0,0,1,-1495723.5,0,NA,0,554276.499999999,0.11117225209071
"357","21112524514",11,1,"Rural",4636328.33333333,4499500,5,3.2,404,1,"Male","Primary",5,"Employed",0,160000,4476328.33333333,0,185.2,2050000,2050000,0,216291.97080292,6051211.7323601,0,240084.087591241,7866575.25206813,0,0.0345100666942987,0.965489933305701,-1358123.05532854,0,NA,0,691876.944671465,0.149229496905374
"358","21112524605",11,1,"Rural",3776129.33333333,3718000,4,2.7,404,1,"Male","Primary",5,"Unemployed",0,0,3776129.33333333,0,185.2,1720000,1720000,0,0,5104665.34695864,0,0,6636064.95104623,0,0,1,-1132838.8,0,NA,0,587161.2,0.155492873302009
"359","21112524614",11,1,"Rural",2880597,2837000,3,2.2,404,1,"Male","Secondary",8,"Unemployed",0,180000,2700597,0,185.2,1380000,1380000,0,243328.467153285,3650734.04671533,0,270094.598540146,4745954.26072993,0,0.0624870469558914,0.937512953044109,-827388.027723254,0,NA,0,552611.972276746,0.191839390333582
"360","21112524705",11,1,"Rural",5208027.33333333,5056500,6,3.7,404,1,"Male","Illiterate",0,"Unemployed",0,120000,5088027.33333333,0,185.2,2050000,2050000,0,162218.97810219,6878121.62141119,0,180063.065693431,8941558.10783455,0,0.0230413537256141,0.976958646274386,-1537804.35108632,0,NA,0,512195.648913679,0.0983473426945043
"361","21112524711",11,1,"Rural",1892000,1452000,2,1.7,404,1,"Male","Illiterate",0,"Income without Work",0,0,1892000,0,185.2,1030000,1030000,0,0,2557652.55474453,0,0,3324948.32116788,0,0,1,-567600,0,NA,0,462400,0.244397463002114
"362","21112524714",11,1,"Rural",5860578.33333333,5718500,5,3.4,404,1,"Male","Primary",5,"Unemployed",0,120000,5740578.33333333,0,185.2,2050000,2050000,0,162218.97810219,7760256.25790754,0,180063.065693431,10088333.1352798,0,0.0204757949087505,0.979524205091249,-1733564.66661769,0,NA,0,316435.333382312,0.0539938749018192
"363","21112524802",11,1,"Rural",5864296,5777000,4,2.7,404,2,"Male","Primary",5,"Unemployed",0,260000,5604296,0,185.2,1720000,1720000,0,351474.452554745,7576026.41751825,0,390136.642335766,9848834.34277372,0,0.0443360976321795,0.955663902367821,-1706069.98808204,0,NA,0,13930.0119179604,0.00237539372466198
"364","21112524805",11,1,"Rural",2736129.33333333,2678000,4,3.1,404,1,"Male","Illiterate",0,"Employed",0,0,2736129.33333333,0,185.2,1720000,1720000,0,0,3698767.53673966,0,0,4808397.79776156,0,0,1,-820838.8,0,NA,0,899161.2,0.328625255043987
"365","21112524811",11,1,"Rural",1065000,845000,1,1,404,1,"Female","Illiterate",0,"Income without Work",0,0,1065000,0,185.2,550000,550000,0,0,1439693.43065693,0,0,1871601.45985401,0,0,1,-319500,0,NA,0,230500,0.216431924882629
"366","21112524814",11,1,"Rural",2957833.33333333,2497000,2,1.7,404,1,"Female","Illiterate",0,"Income without Work",0,0,2957833.33333333,0,185.2,1030000,1030000,0,0,3998472.50608273,0,0,5198014.25790754,0,0,1,-887350,0,NA,0,142650,0.0482278694990702
"367","21112524817",11,1,"Rural",4345921,4207000,4,2.7,404,1,"Male","Primary",5,"Employed",3e+05,0,4045921,0,185.2,1720000,1720000,3e+05,0,5469376.41751825,450000,0,7110189.34277372,0.0690302469833207,0,0.930969753016679,-1359862.18918955,0,NA,0,360137.810810447,0.0828680067609252
"368","21113524902",11,1,"Rural",6532027.33333333,6167500,6,3.7,416,1,"Male","Secondary",8,"Unemployed",0,150000,6382027.33333333,0,185.2,2050000,2050000,0,202773.722627737,8627382.93527981,0,225078.832116788,11215597.8158637,0,0.0229637740850441,0.977036225914956,-1928853.20047661,0,NA,0,121146.799523391,0.0185465849025419
"369","21113524911",11,1,"Rural",1848000,1408000,2,1.7,416,1,"Male","Illiterate",0,"Income without Work",0,0,1848000,0,185.2,1030000,1030000,0,0,2498172.26277372,0,0,3247623.94160584,0,0,1,-554400,0,NA,0,475600,0.257359307359307
"370","21113524914",11,1,"Rural",6219694,6084000,6,3.7,416,1,"Male","Secondary",8,"Unemployed",0,120000,6099694,0,185.2,2050000,2050000,0,162218.97810219,8245717.72846715,0,180063.065693431,10719433.0470073,0,0.0192935536700037,0.980706446329996,-1841297.06925958,0,NA,0,208702.930740417,0.0335551766277275
"371","21113525005",11,1,"Rural",4047763.66666667,3942500,3,2.2,416,1,"Male","University",14,"Unemployed",0,180000,3867763.66666667,0,185.2,1380000,1380000,0,243328.467153285,5228538.91289538,0,270094.598540146,6797100.58676399,0,0.0444689993841044,0.955531000615896,-1177485.69352153,0,NA,0,202514.306478471,0.0500311587225748
"372","21113525011",11,1,"Rural",3511375,3044000,2,1.7,416,1,"Female","Primary",5,"Housekeeper",0,120000,3391375,0,185.2,1030000,1030000,0,162218.97810219,4584544.89051095,0,180063.065693431,5959908.35766423,0,0.0341746466839913,0.965825353316009,-1028830.26569212,0,NA,0,1169.73430788051,0.000333127139049664
"373","21113525014",11,1,"Rural",1052000,832000,1,1,416,1,"Female","Illiterate",0,"Income without Work",0,0,1052000,0,185.2,550000,550000,0,0,1422119.7080292,0,0,1848755.62043796,0,0,1,-315600,0,NA,0,234400,0.222813688212928
"374","21113525102",11,1,"Rural",1494500,1274500,1,1,416,1,"Female","Illiterate",0,"Income without Work",0,0,1494500,0,185.2,550000,550000,0,0,2020302.18978102,0,0,2626392.84671533,0,0,1,-448350,0,NA,0,101650,0.0680160588825694
"375","21113525105",11,1,"Rural",1796500,1336500,1,1,416,1,"Female","Illiterate",0,"Income without Work",0,0,1796500,0,185.2,550000,550000,0,0,2428553.28467153,0,0,3157119.27007299,0,0,1,-538950,0,NA,0,11049.9999999999,0.00615084887280817
"376","21113525108",11,1,"Rural",5982958.33333333,4696000,5,3.6,416,1,"Male","Illiterate",0,"Income without Work",0,180000,5802958.33333333,0,185.2,2050000,2050000,0,243328.467153285,7844583.09002433,0,270094.598540146,10197958.0170316,0,0.0300854510380177,0.969914548961982,-1758002.24457024,0,NA,0,291997.755429756,0.0488049120788499
"377","21113525111",11,1,"Rural",1943064.66666667,1914000,2,1.7,416,1,"Male","Secondary",12,"Unemployed",0,120000,1823064.66666667,0,185.2,1030000,1030000,0,162218.97810219,2464464.06034063,0,180063.065693431,3203803.27844282,0,0.0617581092686227,0.938241890731377,-558390.608278674,0,NA,0,471609.391721326,0.24271420288362
"378","21113525117",11,1,"Rural",936000,716000,1,1,416,1,"Female","Illiterate",0,"Income without Work",0,0,936000,0,185.2,550000,550000,0,0,1265308.02919708,0,0,1644900.4379562,0,0,1,-280800,0,NA,0,269200,0.287606837606838
"379","21113525202",11,1,"Rural",1529000,1309000,1,1,416,1,"Female","Illiterate",0,"Income without Work",0,0,1529000,0,185.2,550000,550000,0,0,2066940.1459854,0,0,2687022.18978102,0,0,1,-458700,0,NA,0,91299.9999999999,0.0597122302158273
"380","21113525205",11,1,"Rural",3077796,2997000,4,2.9,416,1,"Male","Illiterate",0,"Unemployed",0,160000,2917796,0,185.2,1720000,1720000,0,216291.97080292,3944349.04525547,0,240084.087591241,5127653.75883212,0,0.0519852517840689,0.948014748215931,-890608.52166254,0,NA,0,829391.47833746,0.269475780180837
"381","21113525208",11,1,"Rural",2040597,1992000,4,2.7,416,1,"Male","Primary",5,"Unemployed",0,0,2040597,0,185.2,1720000,1720000,0,0,2758529.66715328,0,0,3586088.56729927,0,0,1,-612179.1,0,NA,0,1107820.9,0.542890585451218
"382","21113525211",11,1,"Rural",6202393,6020000,7,4.4,416,1,"Male","Illiterate",0,"Unemployed",0,0,6202393,0,185.2,2050000,2050000,0,0,8384548.78540146,0,0,10899913.4210219,0,0,1,-1860717.9,0,NA,0,189282.1,0.030517592161606
"383","21113525217",11,1,"Rural",2732000,2072000,3,2.4,416,1,"Male","Illiterate",0,"Income without Work",0,0,2732000,0,185.2,1380000,1380000,0,0,3693185.40145985,0,0,4801141.02189781,0,0,1,-819600,0,NA,0,560400,0.205124450951684
"384","21113525311",11,1,"Rural",6585194,6172000,6,4.1,416,1,"Male","Illiterate",0,"Unemployed",0,260000,6325194,0,185.2,2050000,2050000,0,351474.452554745,8550554.22481752,0,390136.642335766,11115720.4922628,0,0.0394825118288087,0.960517488171191,-1922319.00028685,0,NA,0,127680.999713147,0.0193891022364941
"385","21113525314",11,1,"Rural",3891745,3785500,5,3.2,416,1,"Male","Illiterate",0,"Unemployed",0,0,3891745,0,185.2,2050000,2050000,0,0,5260957.47445256,0,0,6839244.71678832,0,0,1,-1167523.5,0,NA,0,882476.5,0.2267559924918
"386","21113525405",11,1,"Rural",1536000,1316000,1,1,416,1,"Female","Illiterate",0,"Income without Work",0,0,1536000,0,185.2,550000,550000,0,0,2076402.91970803,0,0,2699323.79562044,0,0,1,-460800,0,NA,0,89199.9999999999,0.0580729166666666
"387","21113525408",11,1,"Rural",5502328.33333333,5405500,5,3.4,416,1,"Male","Primary",5,"Unemployed",0,260000,5242328.33333333,0,185.2,2050000,2050000,0,351474.452554745,7086709.54257907,0,390136.642335766,9212722.4053528,0,0.0472527236197283,0.952747276380272,-1597491.9345446,0,NA,0,452508.065455397,0.0822393790486991
"388","21113525411",11,1,"Rural",1451000,1231000,1,1,416,1,"Female","Illiterate",0,"Income without Work",0,0,1451000,0,185.2,550000,550000,0,0,1961497.81021898,0,0,2549947.15328467,0,0,1,-435300,0,NA,0,114700,0.0790489317711922
"389","21114525502",11,1,"Rural",2135745,2040000,5,3.2,445,1,"Male","Primary",5,"Employed",0,120000,2015745,0,185.2,2050000,2050000,0,162218.97810219,2724934.11678832,0,180063.065693431,3542414.35182482,0,0.0561864829368675,0.943813517063133,-616183.925830685,0,NA,0,1433816.07416931,0.671342353216004
"390","21114525505",11,1,"Rural",2292458.33333333,1356500,4,2.5,445,1,"Female","Primary",5,"Income without Work",0,0,2292458.33333333,0,185.2,1720000,1720000,0,0,3099002.06812652,0,0,4028702.68856448,0,0,1,-687737.5,0,NA,0,1032262.5,0.450286264744906
"391","21114525508",11,1,"Rural",4920995,4767500,5,3.2,445,1,"Male","Primary",5,"Unemployed",0,160000,4760995,0,185.2,2050000,2050000,0,216291.97080292,6436031.19708029,0,240084.087591241,8366840.55620438,0,0.0325137497599571,0.967486250240043,-1443517.89036053,0,NA,0,606482.109639471,0.123243797166929
"392","21114525511",11,1,"Rural",897064.666666667,868000,2,1.5,445,1,"Female","Illiterate",0,"Housekeeper",0,0,897064.666666667,0,185.2,1030000,1030000,0,0,1212674.27931873,0,0,1576476.56311436,0,0,1,-269119.4,0,NA,0,760880.6,0.848189242395754
"393","21114525514",11,1,"Rural",1304064.66666667,1275000,2,1.7,445,1,"Female","Illiterate",0,"Housekeeper",0,0,1304064.66666667,0,185.2,1030000,1030000,0,0,1762866.98004866,0,0,2291727.07406326,0,0,1,-391219.4,0,NA,0,638780.6,0.48983813174909
"394","21114525517",11,1,"Rural",4600416.66666667,3455000,5,3,445,1,"Female","Primary",5,"Income without Work",0,0,4600416.66666667,0,185.2,2050000,2050000,0,0,6218957.42092457,0,0,8084644.64720195,0,0,1,-1380125,0,NA,0,669875,0.145611810524409
"395","21114525602",11,1,"Rural",6666985.66666667,6504000,6,3.7,445,1,"Male","Secondary",12,"Income without Work",0,1e+05,6566985.66666667,0,185.2,2050000,2050000,0,135182.481751825,8877414.20048662,0,150052.554744526,11540638.4606326,0,0.0149992822843427,0.985000717715657,-1979579.46843904,0,NA,0,70420.5315609577,0.0105625743149627
"396","21114525605",11,1,"Rural",4306879.33333333,3918500,5,3.2,445,1,"Male","Secondary",12,"Unemployed",0,160000,4146879.33333333,0,185.2,2050000,2050000,0,216291.97080292,5605854.39805353,0,240084.087591241,7287610.71746959,0,0.0371498682959773,0.962850131704023,-1259295.18348459,0,NA,0,790704.816515412,0.183591123715891
"397","21114525611",11,1,"Rural",1112000,892000,1,1,445,1,"Female","Illiterate",0,"Housekeeper",0,0,1112000,0,185.2,550000,550000,0,0,1503229.19708029,0,0,1954197.95620438,0,0,1,-333600,0,NA,0,216400,0.194604316546763
"398","21114525614",11,1,"Rural",2997064.66666667,2968000,2,1.7,445,1,"Male","Primary",5,"Unemployed",0,1e+05,2897064.66666667,0,185.2,1030000,1030000,0,135182.481751825,3916323.91435523,0,150052.554744526,5091221.0886618,0,0.033365980091187,0.966634019908813,-878632.897140615,0,NA,0,151367.102859385,0.0505051174046689
"399","21114525702",11,1,"Rural",1661000,1441000,1,1,445,1,"Male","Illiterate",0,"Income without Work",0,0,1661000,0,185.2,550000,550000,0,0,2245381.02189781,0,0,2918995.32846715,0,0,1,-498300,0,NA,0,51699.9999999999,0.0311258278145695
"400","21114525802",11,1,"Rural",1726000,1506000,1,1,445,1,"Female","Illiterate",0,"Income without Work",0,0,1726000,0,185.2,550000,550000,0,0,2333249.6350365,0,0,3033224.52554745,0,0,1,-517800,0,NA,0,32199.9999999999,0.0186558516801854
"401","21114525902",11,1,"Rural",1281000,1061000,1,1,445,1,"Female","Illiterate",0,"Income without Work",0,0,1281000,0,185.2,550000,550000,0,0,1731687.59124088,0,0,2251193.86861314,0,0,1,-384300,0,NA,0,165700,0.129352068696331
"402","21114525905",11,1,"Rural",1303500,1088500,1,1,445,1,"Female","Illiterate",0,"Income without Work",0,0,1303500,0,185.2,550000,550000,0,0,1762103.64963504,0,0,2290734.74452555,0,0,1,-391050,0,NA,0,158950,0.121940928270042
"403","21114525908",11,1,"Rural",1468000,1248000,1,1,445,1,"Female","Illiterate",0,"Income without Work",0,0,1468000,0,185.2,550000,550000,0,0,1984478.83211679,0,0,2579822.48175182,0,0,1,-440400,0,NA,0,109600,0.0746594005449591
"404","21114525911",11,1,"Rural",1514564.66666667,1485500,2,1.7,445,1,"Male","Illiterate",0,"Unemployed",0,0,1514564.66666667,0,185.2,1030000,1030000,0,0,2047426.10413625,0,0,2661653.93537713,0,0,1,-454369.4,0,NA,0,575630.6,0.380063402156923
"405","21114525914",11,1,"Rural",2288481.33333333,2236500,2,1.7,445,1,"Male","Primary",5,"Unemployed",0,0,2288481.33333333,0,185.2,1030000,1030000,0,0,3093625.86082725,0,0,4021713.61907543,0,0,1,-686544.4,0,NA,0,343455.6,0.150080140483267
"406","21114525917",11,1,"Rural",2521900,2044400,2,1.7,445,1,"Male","Illiterate",0,"Income without Work",0,0,2521900,0,185.2,1030000,1030000,0,0,3409167.00729927,0,0,4431917.10948905,0,0,1,-756570.000000001,0,NA,0,273429.999999999,0.108422221341052
"407","21114526002",11,1,"Rural",2536430.33333333,2482000,3,2.2,445,1,"Male","Primary",5,"Unemployed",0,0,2536430.33333333,0,185.2,1380000,1380000,0,0,3428809.47250608,0,0,4457452.31425791,0,0,1,-760929.1,0,NA,0,619070.9,0.244071714434367
"408","21114526011",11,1,"Rural",3166000,2726000,2,1.7,445,1,"Male","Illiterate",0,"Income without Work",0,0,3166000,0,185.2,1030000,1030000,0,0,4279877.37226277,0,0,5563840.58394161,0,0,1,-949800,0,NA,0,80199.9999999999,0.0253316487681617
"409","21114526102",11,1,"Rural",2269597,2226000,3,2.2,445,1,"Male","Primary",5,"Other",0,0,2269597,0,185.2,1380000,1380000,0,0,3068097.55036496,0,0,3988526.81547445,0,0,1,-680879.1,0,NA,0,699120.9,0.308037462157379
"410","21114526105",11,1,"Rural",1201000,856000,1,1,445,1,"Female","Illiterate",0,"Income without Work",0,0,1201000,0,185.2,550000,550000,0,0,1623541.60583942,0,0,2110604.08759124,0,0,1,-360300,0,NA,0,189700,0.157951706910908
"411","21114526111",11,1,"Rural",3736666.66666667,3010000,3,2.4,445,1,"Male","Primary",3,"Income without Work",0,0,3736666.66666667,0,185.2,1380000,1380000,0,0,5051318.73479319,0,0,6566714.35523114,0,0,1,-1121000,0,NA,0,259000,0.0693131132917038
"412","21114526117",11,1,"Rural",1192000,972000,1,1,445,1,"Female","Illiterate",0,"Income without Work",0,0,1192000,0,185.2,550000,550000,0,0,1611375.18248175,0,0,2094787.73722628,0,0,1,-357600,0,NA,0,192400,0.161409395973154
"413","21115526211",11,1,"Rural",6462870,5521000,5,3.4,516,1,"Male","Primary",5,"Income without Work",5e+05,0,5962870,0,185.2,2050000,2050000,5e+05,0,8060755.64963504,750000,0,10478982.3445255,0.0773650096628897,0,0.92263499033711,-2032393.34122523,0,NA,0,17606.6587747675,0.00272427865248218
"414","21115526317",11,1,"Rural",4049110.66666667,3860500,6,3.9,775,1,"Male","Secondary",8,"Employed",0,150000,3899110.66666667,0,185.2,2050000,2050000,0,202773.722627737,5270914.56545012,0,225078.832116788,6852188.93508516,0,0.037045171729891,0.962954828270109,-1184012.36816637,0,NA,0,865987.631833629,0.213871070248256
"415","21115526502",11,1,"Rural",3548379.33333333,3330000,4,2.7,516,1,"Male","Primary",5,"Income without Work",0,250000,3298379.33333333,0,185.2,1720000,1720000,0,337956.204379562,4458831.04038929,0,375131.386861314,5796480.35250608,0,0.0704546996008882,0.929545300399112,-1013447.1867873,0,NA,0,706552.813212698,0.199119864828253
"416","21115526505",11,1,"Rural",3736115.66666667,3708000,5,3.2,516,1,"Female","Primary",5,"Income without Work",3e+05,0,3436115.66666667,0,185.2,2050000,2050000,3e+05,0,4645026.43406326,450000,0,6038534.36428224,0.0802972998605414,0,0.919702700139459,-1176965.90233363,0,NA,0,873034.097666369,0.233674269095979
"417","21115526511",11,1,"Rural",6061828.33333333,5335000,5,3.2,516,1,"Male","Primary",5,"Income without Work",1e+05,0,5961828.33333333,0,185.2,2050000,2050000,1e+05,0,8059347.49878345,150000,0,10477151.7484185,0.016496673033466,0,0.983503326966534,-1837173.58502949,0,NA,0,212826.41497051,0.0351092778065325
"418","21115526514",11,1,"Rural",5039245,4948000,5,3.2,516,1,"Male","Primary",5,"Income without Work",0,0,5039245,0,185.2,2050000,2050000,0,0,6812176.45255474,0,0,8855829.38832117,0,0,1,-1511773.5,0,NA,0,538226.5,0.106806972076174
"419","21116526817",11,1,"Rural",4472097,4391000,3,2.4,516,1,"Male","Illiterate",0,"Income without Work",0,3e+05,4172097,0,185.2,1380000,1380000,0,405547.445255474,5639944.26569343,0,450157.664233577,7331927.54540146,0,0.0670826236550773,0.932917376344923,-1280332.86649559,0,NA,0,99667.1335044082,0.0222864426921885
"420","21117527114",11,1,"Rural",5364578.33333333,5105000,5,3.2,670,1,"Male","Primary",5,"Unemployed",0,150000,5214578.33333333,0,185.2,2050000,2050000,0,202773.722627737,7049196.40389294,0,225078.832116788,9163955.32506083,0,0.0279611911094597,0.97203880889054,-1578630.63221709,0,NA,0,471369.367782913,0.0878669931714881
"421","21117527202",11,1,"Rural",5802661.66666667,5655000,5,3.2,670,1,"Male","Illiterate",0,"Employed",0,0,5802661.66666667,0,185.2,2050000,2050000,0,0,7844182.0486618,0,0,10197436.6632603,0,0,1,-1740798.5,0,NA,0,309201.5,0.0532861500052992
"422","21117527302",11,1,"Rural",4771462.66666667,4700000,4,3.1,335,1,"Male","Illiterate",0,"Other",0,0,4771462.66666667,0,185.2,1720000,1720000,0,0,6450181.6486618,0,0,8385236.14326034,0,0,1,-1431438.8,0,NA,0,288561.2,0.0604764660563902
"423","21118527402",11,1,"Rural",6044161.66666667,5950000,5,3.2,373,1,"Male","Primary",5,"Unemployed",0,150000,5894161.66666667,0,185.2,2050000,2050000,0,202773.722627737,7967874.01946472,0,225078.832116788,10358236.2253041,0,0.0248173375022784,0.975182662497722,-1782498.00093604,0,NA,0,267501.999063958,0.0442579159553626
